StateCode,Division,YearMonth,PCP,TAVG,PDSI,PHDI,ZNDX,PMDI,CDD,HDD,SP01,SP02,SP03,SP06,SP09,SP12,SP24,TMIN,TMAX,X
32,5,196710,1.98,43.1,0.52,-2.06,1.57,-1.35,0,679,0.92,0.39,-0.48,-2.03,-1.59,-1.63,-1.3,32.4,53.9,NA
32,5,196711,0.08,27.4,0.01,-2.3,-1.37,-2.1,0,1128,-1.26,0.42,0.07,-2.19,-1.7,-1.62,-1.35,18.7,36.1,NA
32,5,196712,0.93,12.7,0.46,-1.62,1.34,-0.83,0,1621,1.28,0.05,0.7,-1.48,-1.55,-1.4,-1.2,3.6,21.7,NA
32,5,196801,0.26,5.6,-0.25,-1.71,-0.76,-1.18,0,1841,-0.52,0.61,-0.26,-0.62,-1.99,-1.58,-1.16,-3.6,14.9,NA
32,5,196802,0.07,10,-0.62,-1.93,-1.19,-1.78,0,1540,-2.31,-1.5,-0.07,-0.02,-2.17,-1.68,-1.19,0.1,19.9,NA
32,5,196803,1.2,32.7,0.2,-1.52,0.61,-1.05,0,1001,0.98,0.26,-0.11,0.52,-1.45,-1.54,-1.43,21.2,44.3,NA
32,5,196804,2.19,41.9,0.53,-1.02,1.05,-0.05,0,693,0.95,1.17,0.87,0.53,-0.17,-1.63,-1.34,29.6,54.1,NA
32,5,196805,2.96,49.4,1.23,1.23,2.26,1.23,6,489,0.47,0.81,0.98,0.9,0.58,-1.19,-0.96,37.4,61.4,NA
32,5,196806,4.72,61.2,2.07,2.07,2.9,2.07,48,162,0.91,0.88,1.14,1.04,1.18,-0.28,-0.85,50.5,72,NA
32,5,196807,1.57,67.3,1.73,1.73,-0.39,1.48,132,61,-0.93,0.06,0.2,0.49,0.35,-0.01,-1.06,54.3,80.4,NA
32,5,196808,3.23,64.4,2.54,2.54,2.98,2.54,81,99,0.95,-0.03,0.45,0.92,0.89,0.66,-0.95,51.4,77.4,NA
32,5,196809,2.25,56.4,2.85,2.85,1.7,2.85,15,273,0.68,1,0.25,0.95,0.9,1.03,-0.65,44.3,68.6,NA
32,5,196810,0.26,44.2,2.05,2.05,-1.51,1.36,0,645,-1.15,-0.06,0.43,0.36,0.63,0.53,-0.81,31.4,57,NA
32,5,196811,0.32,28.7,1.67,1.67,-0.5,0.74,0,1089,-0.34,-1.27,-0.24,0.19,0.63,0.59,-0.78,19.7,37.6,NA
32,5,196812,0.55,7.2,1.64,1.64,0.43,0.86,0,1792,0.33,-0.2,-1.09,-0.26,0.53,0.47,-0.61,-0.2,14.6,NA
32,5,196901,1.35,-4.1,2.41,2.41,2.81,2.41,0,2142,2.1,1.69,0.92,0.69,0.55,0.8,-0.53,-12.3,4,NA
32,5,196902,1.39,11.6,3.26,3.26,3.31,3.26,0,1495,2.07,2.85,2.31,0.77,0.82,1.19,-0.32,3.9,19.3,NA
32,5,196903,0.39,14.9,2.95,2.95,0.08,2.93,0,1553,-0.72,1.02,1.91,0.35,0.33,0.95,-0.34,4.8,24.9,NA
32,5,196904,0.68,42.9,2.31,2.31,-1.03,1.8,0,663,-0.76,-1.17,0.01,0.5,0.52,0.45,-0.82,31.6,54.1,NA
32,5,196905,2.26,54.8,2.12,2.12,0.17,1.63,18,335,-0.01,-0.52,-0.7,0.4,0.05,0.31,-0.7,40.7,68.9,NA
32,5,196906,3.77,57.1,2.53,2.53,1.89,2.53,18,255,0.35,0.06,-0.28,0.36,-0.14,-0.03,-0.28,45.5,68.6,NA
32,5,196907,2.58,67.4,2.65,2.65,1.12,2.65,134,59,0.03,0.1,-0.07,-0.14,0.1,0.25,0.17,55.8,79,NA
32,5,196908,1.22,71.4,-0.51,1.86,-1.53,1.15,218,19,-1.02,-0.63,-0.4,-0.77,-0.13,-0.3,0.26,56.3,86.5,NA
32,5,196909,1.58,58.7,-0.58,1.55,-0.36,0.65,27,216,0.14,-0.64,-0.57,-0.63,-0.13,-0.51,0.36,44.9,72.4,NA
32,5,196910,0.67,38.7,-0.63,1.28,-0.32,0.23,0,815,-0.32,-0.25,-0.86,-0.62,-0.64,-0.44,0.05,29.2,48.1,NA
32,5,196911,0.05,29.8,-1.05,0.66,-1.47,-0.93,0,1056,-1.47,-1.02,-0.63,-0.76,-1.06,-0.51,0.04,20.4,39.1,NA
32,5,196912,0.74,15.3,-0.71,0.83,0.71,-0.43,0,1541,0.84,-0.37,-0.66,-0.9,-0.89,-0.44,0.1,6.9,23.7,NA
32,5,197001,0.36,0.2,-0.82,0.56,-0.54,-0.8,0,2009,-0.11,0.44,-0.45,-1.06,-0.72,-0.74,0.12,-7.9,8.3,NA
32,5,197002,0.4,11.4,-0.81,-0.81,-0.25,-0.81,0,1501,0.13,-0.19,0.33,-0.5,-0.71,-1,0.19,-0.6,23.3,NA
32,5,197003,0.59,16.1,-1,-1,-0.83,-1,0,1516,-0.16,-0.25,-0.41,-0.82,-0.99,-0.95,0.07,6.2,26.1,NA
32,5,197004,3.13,36.9,1.15,1.15,3.44,1.15,0,843,1.63,1.39,1.35,0.9,-0.19,-0.26,0.26,28.5,45.3,NA
32,5,197005,2.18,51.8,1.24,1.24,0.64,1.24,10,419,-0.07,0.9,0.77,0.8,0.14,-0.22,-0.02,40.3,63.3,NA
32,5,197006,3.06,67.4,-0.26,0.86,-0.77,0.3,137,65,-0.15,-0.34,0.48,0.31,-0.06,-0.46,-0.42,54.9,79.9,NA
32,5,197007,2.56,70.8,-0.25,0.75,-0.05,0.11,205,26,0.02,-0.28,-0.41,0.18,0.02,-0.43,-0.14,56.9,84.8,NA
32,5,197008,0.48,68.9,-1.36,-1.36,-3.43,-1.36,159,38,-3.09,-1.15,-1.07,-0.38,-0.38,-0.64,-0.69,53,84.7,NA
32,5,197009,2.04,57.7,-1.09,-1.09,0.39,-0.79,21,240,0.53,-0.87,-0.73,-0.16,-0.28,-0.53,-0.8,43.8,71.6,NA
32,5,197010,0.78,43.2,-1.24,-1.24,-0.8,-1.24,0,676,-0.17,0.14,-0.98,-0.94,-0.43,-0.57,-0.72,31.6,54.9,NA
32,5,197011,0.9,24.9,-0.89,-0.89,0.66,-0.4,0,1203,0.74,0.1,0.31,-0.78,-0.3,-0.28,-0.59,17.2,32.5,NA
32,5,197012,0.28,8.7,-1.03,-1.03,-0.67,-0.85,0,1745,-0.63,0.32,-0.14,-0.8,-0.31,-0.42,-0.53,-1.6,19,NA
32,5,197101,0.91,-1.4,-0.55,-0.55,1.11,0.37,0,2058,1.32,0.61,0.79,-0.59,-0.73,-0.26,-0.62,-9.5,6.8,NA
32,5,197102,0.27,10.5,-0.67,-0.67,-0.53,-0.03,0,1526,-0.37,0.69,0.27,0.32,-0.74,-0.28,-0.86,0.4,20.5,NA
32,5,197103,0.61,23.8,-0.81,-0.81,-0.64,-0.43,0,1277,-0.11,-0.48,0.28,-0.01,-0.68,-0.25,-0.81,14.5,33.2,NA
32,5,197104,1.13,42.3,-1.06,-1.06,-1,-1.06,0,681,-0.09,-0.26,-0.47,0.05,-0.8,-0.89,-0.72,30,54.6,NA
32,5,197105,1.75,52.1,-1.21,-1.21,-0.77,-1.21,10,410,-0.42,-0.56,-0.6,-0.56,-0.25,-1.03,-0.96,38.7,65.6,NA
32,5,197106,5.84,65.1,1.01,1.01,3.02,1.01,100,97,1.49,0.84,0.63,0.66,0.43,-0.17,-0.52,54.1,76.1,NA
32,5,197107,1.8,64.9,-0.26,0.65,-0.77,-0.04,92,95,-0.67,0.73,0.26,-0.02,0.17,-0.36,-0.6,51.9,77.9,NA
32,5,197108,0.73,69.3,-1.29,-1.29,-3.2,-1.29,168,34,-2.17,-1.55,-0.05,-0.43,-0.44,-0.29,-0.69,53.6,84.9,NA
32,5,197109,1.71,56.1,-0.03,-1.19,-0.08,-1.15,14,281,0.25,-0.94,-1.22,-0.33,-0.29,-0.39,-0.72,43.1,69,NA
32,5,197110,3.48,44.6,1.49,1.49,4.47,1.49,0,632,1.77,1.38,0.52,0.47,0.26,0.43,-0.11,34.6,54.7,NA
32,5,197111,0.17,26.7,1.09,1.09,-0.74,0.61,0,1149,-0.82,1.44,1.12,0.67,0.16,0.18,-0.08,19,34.4,NA
32,5,197112,0.3,8.7,0.9,0.9,-0.24,0.24,0,1745,-0.54,-1.24,1.31,-0.26,0.17,0.19,-0.08,-0.6,18,NA
32,5,197201,0.6,1.4,1,1,0.59,0.59,0,1972,0.62,0.04,-0.59,0.24,0.27,0.07,-0.02,-8.9,11.8,NA
32,5,197202,0.55,5,1.11,1.11,0.64,0.92,0,1680,0.56,0.63,0.25,1.07,0.67,0.16,0.01,-4.4,14.5,NA
32,5,197203,0.85,23.4,1.23,1.23,0.69,1.23,0,1290,0.39,0.47,0.57,1.31,-0.1,0.27,0.08,14.5,32.3,NA
32,5,197204,1.07,38.6,1.13,1.13,0.08,1.09,0,792,-0.17,-0.06,0.02,-0.43,0.12,0.19,-0.37,29.5,47.7,NA
32,5,197205,2.65,57.2,1.18,1.18,0.49,1.18,31,272,0.26,-0.01,0.06,0.07,0.74,0.55,-0.42,44.9,69.5,NA
32,5,197206,1.95,64.4,-0.76,-0.76,-2.28,-0.76,90,108,-1.12,-0.67,-0.76,-0.59,0.11,-0.66,-0.67,51.1,77.7,NA
32,5,197207,2.28,65.2,-0.8,-0.8,-0.35,-0.8,97,90,-0.21,-1.05,-0.79,-0.77,-0.93,-0.48,-0.64,52,78.4,NA
32,5,197208,2.18,69,-0.82,-0.82,-0.33,-0.82,161,37,0.13,-0.23,-0.92,-0.74,-0.75,-0.08,-0.28,55.1,83,NA
32,5,197209,1.16,54.6,-1.01,-1.01,-0.8,-1.01,9,321,-0.29,-0.24,-0.44,-0.91,-0.79,-0.23,-0.5,41.5,67.8,NA
32,5,197210,1.25,40.1,-0.69,-0.69,0.63,-0.11,0,772,0.34,-0.13,-0.17,-0.82,-0.83,-1,-0.42,28.2,51.9,NA
32,5,197211,0.13,25.1,-1.02,-1.02,-1.21,-1.02,0,1197,-0.99,-0.18,-0.45,-1.14,-0.96,-0.98,-0.6,18.6,31.6,NA
32,5,197212,0.8,5.1,-0.59,-0.59,0.97,0.23,0,1857,0.99,-0.09,0.06,-0.43,-0.92,-0.81,-0.37,-4.1,14.3,NA
32,5,197301,0.06,13.7,-0.98,-0.98,-1.35,-0.98,0,1590,-1.89,-0.05,-0.74,-0.48,-0.96,-0.97,-0.55,5.1,22.2,NA
32,5,197302,0.06,17.9,-1.3,-1.3,-1.26,-1.3,0,1319,-2.96,-2.61,-0.79,-0.74,-1.31,-1.07,-0.58,7.8,27.9,NA
32,5,197303,1.1,34.9,-1.23,-1.23,-0.2,-1.23,0,933,0.82,0.07,-0.63,-0.28,-0.6,-1.02,-0.46,27.2,42.6,NA
32,5,197304,0.77,40.6,-1.59,-1.59,-1.46,-1.59,0,732,-0.6,-0.11,-0.56,-1.04,-0.75,-1.11,-0.56,29,52.3,NA
32,5,197305,1.06,54.2,-2.31,-2.31,-2.64,-2.31,16,351,-1.07,-1.33,-0.98,-1.32,-1.25,-1.68,-0.85,40,68.4,NA
32,5,197306,2.89,64.5,-2.72,-2.72,-1.95,-2.72,91,106,-0.28,-1.02,-1.2,-1.36,-1.24,-1.26,-1.45,51.2,77.7,NA
32,5,197307,1.58,68.1,-3.47,-3.47,-3.09,-3.47,147,50,-0.92,-0.91,-1.33,-1.44,-1.6,-1.37,-1.38,53.9,82.4,NA
32,5,197308,1.61,71.4,-4.02,-4.02,-2.71,-4.02,218,19,-0.47,-1.05,-1.08,-1.43,-1.65,-1.57,-1.21,57.1,85.6,NA
32,5,197309,4.68,55,1.88,-1.72,5.64,0.52,10,310,2.08,1.38,0.62,-0.45,-0.61,-0.62,-0.66,43.1,66.8,NA
32,5,197310,2,48,2.36,-0.87,2.03,2.02,0,527,0.94,1.98,1.54,-0.03,-0.26,-0.45,-1.03,36.4,59.6,NA
32,5,197311,0.6,21.7,2.24,-0.66,0.36,2.14,0,1299,0.27,0.81,1.88,0.55,-0.12,-0.28,-0.93,13.7,29.6,NA
32,5,197312,0.56,8.7,2.23,2.23,0.66,2.23,0,1745,0.36,0.29,0.81,0.87,-0.2,-0.35,-0.77,1.5,15.9,NA
32,5,197401,0.23,3,1.87,1.87,-0.4,1.63,0,1922,-0.66,-0.21,-0.08,1.39,-0.1,-0.31,-0.84,-7.7,13.7,NA
32,5,197402,0.48,11.5,1.83,1.83,0.47,1.73,0,1498,0.37,-0.31,-0.05,1.72,0.48,-0.17,-0.83,1.2,21.9,NA
32,5,197403,0.46,22.1,1.54,1.54,-0.31,1.23,0,1330,-0.5,-0.35,-0.72,0.4,0.65,-0.34,-0.93,13.3,30.9,NA
32,5,197404,2.93,40.6,2.41,2.41,3.09,2.41,0,732,1.5,1.17,1.17,0.9,1.72,0.27,-0.5,30.4,50.8,NA
32,5,197405,4.45,50,3.94,3.94,5.33,3.94,6,471,1.32,1.91,1.64,1.57,2.26,1.36,-0.25,39.9,60.1,NA
32,5,197406,0.96,63.9,-0.94,2.59,-2.83,1.44,83,116,-2.49,-0.25,0.46,0.22,0.51,0.73,-0.48,50.5,77.3,NA
32,5,197407,1.87,73,-1.23,1.95,-1.14,0.35,262,14,-0.6,-1.89,-0.62,-0.11,-0.18,0.75,-0.49,58.8,87,NA
32,5,197408,2.13,63.1,-1,1.85,0.3,0.39,62,121,0.08,-0.51,-1.6,-0.11,-0.17,0.92,-0.49,49.8,76.4,NA
32,5,197409,0.36,53,-1.59,0.96,-2.09,-1.18,6,366,-1.55,-0.89,-1.15,-0.42,-0.59,-0.29,-0.71,38,68,NA
32,5,197410,1,46.4,-1.66,0.63,-0.71,-1.59,0,577,0.09,-1,-0.85,-1.05,-0.61,-0.68,-0.8,32.6,60.1,NA
32,5,197411,0.95,27.3,-1.21,0.85,0.86,-0.96,0,1131,0.8,0.33,-0.63,-1.89,-0.48,-0.54,-0.61,19.2,35.4,NA
32,5,197412,0.29,17.9,-1.27,0.57,-0.56,-1.25,0,1460,-0.58,0.41,0.11,-1.02,-0.46,-0.62,-0.62,9,26.7,NA
32,5,197501,0.54,10.6,-1.12,-1.12,0.07,-1.12,0,1686,0.46,-0.12,0.44,-0.66,-0.93,-0.53,-0.5,0.1,21.1,NA
32,5,197502,0.19,9.1,-1.26,-1.26,-0.78,-1.26,0,1565,-0.8,-0.26,-0.55,-0.84,-2,-0.59,-0.45,-0.1,18.3,NA
32,5,197503,1.31,20.1,0.39,-0.74,1.18,0.06,0,1392,1.13,0.63,0.62,0.36,-0.77,-0.32,-0.4,10.4,29.7,NA
32,5,197504,3.83,32.7,2.22,2.22,5.61,2.22,0,969,2.06,2.22,2.1,1.99,0.59,-0.11,0.25,26.5,38.9,NA
32,5,197505,2.12,53.7,2.21,2.21,0.66,2.21,14,365,-0.12,1.23,1.4,1.21,0.47,-0.77,0.4,42,65.5,NA
32,5,197506,7.1,63.5,4.33,4.33,7.02,4.33,77,122,2.06,1.61,2.5,2.6,2.32,1.09,1.51,52.8,74.2,NA
32,5,197507,1.08,72.4,-0.22,3.66,-0.67,3.34,246,17,-1.65,0.98,0.64,1.67,1.71,0.77,1.18,59.9,84.8,NA
32,5,197508,1.97,65.5,0.18,3.46,0.53,3.29,98,82,-0.08,-1.15,0.72,1.42,1.33,0.74,1.24,52.8,78.3,NA
32,5,197509,1.52,53.9,0.27,3.22,0.35,3.12,8,341,0.08,-0.14,-1.02,1.17,1.27,1.16,0.62,41.1,66.8,NA
32,5,197510,0.47,45.7,-0.48,2.41,-1.43,1.7,0,598,-0.65,-0.44,-0.55,0.12,1.02,1.08,0.27,34.2,57.2,NA
32,5,197511,0.28,30,-0.67,1.91,-0.74,0.88,0,1050,-0.45,-0.97,-0.66,0.21,0.94,0.83,0.19,19.8,40.1,NA
32,5,197512,0.42,14.8,-0.65,1.67,-0.13,0.58,0,1556,-0.08,-0.57,-1.03,-1.5,0.76,0.87,0.24,4.8,24.7,NA
32,5,197601,0.67,8.3,0.18,1.68,0.53,0.77,0,1758,0.79,0.42,-0.11,-0.62,0.03,0.89,0.33,-1.3,17.8,NA
32,5,197602,0.48,21.6,0.22,1.57,0.19,0.71,0,1215,0.37,0.63,0.44,-0.47,0.26,0.96,0.32,11.7,31.6,NA
32,5,197603,0.87,22.5,0.3,1.5,0.3,0.73,0,1318,0.43,0.39,0.6,-0.46,-1.21,0.84,0.42,11.4,33.7,NA
32,5,197604,2.71,45.3,0.8,1.88,1.59,1.5,0,591,1.35,1.3,1.3,1.01,0.09,0.46,0.38,33,57.6,NA
32,5,197605,0.58,55.1,-0.99,0.69,-2.97,-0.83,20,327,-1.64,-0.28,-0.18,-0.09,-0.53,0.05,-0.6,39.9,70.3,NA
32,5,197606,3.35,66.3,-1.17,-1.17,-0.83,-1.17,119,80,0.07,-1.03,-0.31,-0.15,-0.58,-1.08,-0.07,53.3,79.2,NA
32,5,197607,0.88,69.5,-2.26,-2.26,-3.64,-2.26,175,36,-2.07,-1.05,-1.62,-0.94,-0.99,-1.06,-0.24,54.6,84.4,NA
32,5,197608,0.95,70.6,-3.22,-3.22,-3.58,-3.22,198,24,-1.54,-2.17,-1.5,-1.32,-1.3,-1.37,-0.47,55.5,85.6,NA
32,5,197609,0.39,59,-3.95,-3.95,-3.2,-3.95,29,209,-1.48,-2.11,-2.67,-1.82,-1.66,-1.91,-0.5,41.7,76.4,NA
32,5,197610,0.07,38.7,-4.13,-4.13,-1.75,-4.13,0,815,-2.21,-2.19,-2.68,-2.49,-1.96,-2.06,-0.74,25.3,52.1,NA
32,5,197611,0.13,22.8,-4.21,-4.21,-1.53,-4.21,0,1266,-0.99,-2.31,-2.85,-2.64,-2.01,-2.04,-0.92,10.9,34.7,NA
32,5,197612,0.31,9.4,-4.09,-4.09,-0.92,-4.09,0,1724,-0.5,-1.36,-2.29,-3.09,-2.2,-2.05,-0.83,-1.6,20.4,NA
32,5,197701,0.58,-3.7,-3.76,-3.76,-0.28,-3.76,0,2130,0.57,0.02,-0.68,-2.81,-2.49,-1.98,-0.8,-13,5.6,NA
32,5,197702,0.3,20,-3.66,-3.66,-0.88,-3.66,0,1260,-0.24,0.09,-0.2,-2.63,-2.62,-1.99,-0.75,10.6,29.4,NA
32,5,197703,0.76,31.8,-3.62,-3.62,-0.99,-3.62,0,1029,0.22,-0.11,0.05,-1.62,-3.09,-2.15,-0.88,21.2,42.3,NA
32,5,197704,0.43,49,-4.64,-4.64,-4.19,-4.64,8,488,-1.27,-0.97,-1.14,-1.52,-2.63,-2.56,-1.77,34.3,63.7,NA
32,5,197705,2.94,63.6,-4.88,-4.88,-2.14,-4.88,100,143,0.46,-0.23,-0.19,-0.33,-1.49,-2.26,-1.53,49.9,77.2,NA
32,5,197706,2.29,65.5,-5.56,-5.56,-3.56,-5.56,106,91,-0.78,-0.34,-0.76,-0.75,-1.35,-2.27,-2.4,52.6,78.4,NA
32,5,197707,4.36,69.8,0.33,-4.66,0.99,-4.23,182,33,1.15,0.25,0.34,-0.14,-0.34,-1.24,-1.7,56.8,82.8,NA
32,5,197708,2.5,60.9,0.44,-4.03,0.44,-3.39,36,163,0.41,1,0.29,0.05,-0.03,-0.85,-1.61,48.1,73.7,NA
32,5,197709,4.59,55.5,2.2,-1.81,5.42,0.84,12,297,2.04,1.72,1.98,1.01,0.99,0.39,-1.08,45.6,65.5,NA
32,5,197710,1.03,45.4,2.11,-1.49,0.39,1.15,0,608,0.13,1.56,1.47,1.31,0.89,0.69,-1,33.1,57.7,NA
32,5,197711,1.47,25,2.72,2.72,2.48,2.72,0,1200,1.41,0.74,1.82,1.49,1.16,1.11,-0.73,15.7,34.2,NA
32,5,197712,0.93,5.5,3.05,3.05,1.85,3.05,0,1844,1.28,1.71,0.99,2.11,1.32,1.3,-0.5,-2.1,13.1,NA
32,5,197801,0.21,-4.5,-0.11,2.63,-0.33,2.43,0,2154,-0.76,0.52,1.3,1.78,1.6,1.18,-0.6,-13.1,4,NA
32,5,197802,0.1,3.9,-0.29,2.17,-0.57,1.68,0,1711,-1.63,-1.59,-0.11,1.65,1.41,1.07,-0.67,-5,12.7,NA
32,5,197803,0.16,24.1,-0.63,1.58,-1.11,0.6,0,1268,-1.77,-2.53,-2.24,0.1,1.66,0.9,-0.83,14.8,33.5,NA
32,5,197804,1.45,41,0.07,1.49,0.22,0.58,0,720,0.27,-0.41,-0.84,0.23,1.31,1.25,-1.15,31.6,50.5,NA
32,5,197805,3.37,57.4,0.61,1.88,1.64,1.53,32,267,0.72,0.63,0.29,0.19,1.37,1.36,-0.63,44.5,70.3,NA
32,5,197806,3.52,63.3,0.71,1.85,0.49,1.61,75,126,0.18,0.49,0.46,-0.09,0.34,1.73,-0.6,50.7,76,NA
32,5,197807,2.72,68.2,0.87,1.89,0.71,1.89,148,49,0.14,0.04,0.35,-0.05,0.34,1.09,-0.15,55.6,80.9,NA
32,5,197808,1.44,67.6,-0.38,1.32,-1.14,0.71,133,53,-0.69,-0.41,-0.35,-0.16,-0.23,0.81,-0.03,52.6,82.5,NA
32,5,197809,1.72,61.8,-0.5,1.02,-0.47,0.15,55,151,0.26,-0.37,-0.31,0.1,-0.31,0.04,0.26,47.8,75.9,NA
32,5,197810,0.41,45.2,-1.02,-1.02,-1.72,-1.02,0,614,-0.77,-0.34,-0.8,-0.25,-0.53,-0.2,0.35,32.3,58.1,NA
32,5,197811,0.85,20.7,0.2,-0.72,0.59,-0.17,0,1329,0.67,-0.31,-0.14,-0.44,-0.32,-0.39,0.51,9.7,31.7,NA
32,5,197812,0.66,5.9,0.37,0.37,0.59,0.37,0,1832,0.64,0.78,-0.18,-0.43,-0.08,-0.46,0.62,-3.8,15.6,NA
32,5,197901,0.38,-5.9,0.22,0.22,-0.34,0.22,0,2198,-0.04,0.33,0.57,-0.55,-0.15,-0.42,0.58,-15,3.1,NA
32,5,197902,1.27,-2.6,1.04,1.04,2.51,1.04,0,1893,1.9,1.47,1.37,0.37,-0.1,-0.05,0.75,-12.2,7.1,NA
32,5,197903,1.07,19.1,1.29,1.29,1.1,1.29,0,1423,0.77,1.71,1.46,0.59,0.03,0.25,0.81,9.4,28.9,NA
32,5,197904,2.12,31.9,2.13,2.13,2.89,2.13,0,993,0.9,1.03,1.57,1.57,0.31,0.41,1.14,23.9,39.9,NA
32,5,197905,1.87,47.6,2.25,2.25,1.02,2.25,0,539,-0.32,0.15,0.33,0.78,0.38,0.02,1.01,36.5,58.8,NA
32,5,197906,3.32,63.4,2.31,2.31,0.87,2.31,76,124,0.04,-0.37,0,0.45,0.23,-0.09,1.31,51.4,75.4,NA
32,5,197907,2.86,69.7,2.74,2.74,2.03,2.74,180,34,0.24,0.01,-0.3,0.41,0.51,-0.04,0.8,57.7,81.7,NA
32,5,197908,1.55,64.8,0.03,2.49,0.08,2.46,86,93,-0.55,-0.26,-0.33,-0.11,0.19,0,0.6,52.5,77.2,NA
32,5,197909,0.56,59.8,-0.7,1.54,-2.09,0.56,35,191,-1.13,-1.24,-0.79,-0.56,-0.21,-0.33,-0.26,44.5,75.2,NA
32,5,197910,0.36,43.1,-1.1,0.9,-1.43,-0.67,0,679,-0.88,-1.49,-1.62,-1.13,-0.5,-0.4,-0.43,30.8,55.5,NA
32,5,197911,0.23,24.5,-1.31,-1.31,-0.95,-1.31,0,1215,-0.6,-1.25,-1.81,-1.17,-0.84,-0.58,-0.72,15.1,34,NA
32,5,197912,0.31,21.9,-1.36,-1.36,-0.57,-1.36,0,1336,-0.5,-1.01,-1.45,-1.43,-1.01,-0.68,-0.75,10.6,33.2,NA
32,5,198001,0.71,5.7,-1.05,-1.05,0.51,-0.68,0,1838,0.89,0.29,-0.29,-1.68,-1.17,-0.58,-0.62,-4.6,15.9,NA
32,5,198002,0.4,10.9,-1,-1,-0.17,-0.65,0,1515,0.13,0.56,0.2,-1.53,-1.13,-0.81,-0.54,1.8,20,NA
32,5,198003,0.34,20.6,-1.36,-1.36,-1.37,-1.36,0,1376,-0.89,-0.81,-0.24,-1.34,-1.44,-1.04,-0.49,10.2,31,NA
32,5,198004,0.05,48.2,-2.63,-2.63,-4.25,-2.63,7,511,-2.98,-3.02,-2.51,-2.17,-2.29,-1.6,-0.83,32.4,64,NA
32,5,198005,1.29,59.6,-3.65,-3.65,-3.86,-3.65,50,217,-0.83,-1.74,-2.01,-1.93,-2.4,-1.96,-1.38,43.1,76.1,NA
32,5,198006,4.12,64.5,-3.34,-3.34,-0.19,-3.34,91,106,0.57,-0.25,-0.86,-0.93,-1.35,-1.53,-1.25,51.6,77.4,NA
32,5,198007,2.37,70.4,-3.72,-3.72,-2.19,-3.72,196,28,-0.14,0.17,-0.42,-1.05,-1.14,-1.56,-1.21,56.1,84.6,NA
32,5,198008,5.6,63.2,2.07,-1.27,6.2,1.21,63,119,2.25,1.48,1.53,0.22,0.22,-0.49,-0.37,51.7,74.7,NA
32,5,198009,2.05,55.4,2.39,-0.6,1.62,2.34,12,300,0.53,1.95,1.47,0.5,0.42,-0.05,-0.33,43.2,67.5,NA
32,5,198010,2.71,41.7,3.4,3.4,3.75,3.4,0,722,1.38,1.18,2.29,1.47,0.8,0.68,0.19,31.5,51.9,NA
32,5,198011,0.45,33,3.03,3.03,-0.06,2.94,0,960,-0.03,1.16,1.06,1.82,0.71,0.73,0.09,24.2,41.9,NA
32,5,198012,0.22,14.6,2.6,2.6,-0.35,2.32,0,1562,-0.91,-0.64,0.96,1.66,0.78,0.7,0.09,5,24.1,NA
32,5,198101,0.34,13.6,2.31,2.31,-0.07,1.94,0,1593,-0.19,-0.83,-0.7,2,1.2,0.56,0.08,3.1,24.1,NA
32,5,198102,0.52,19.4,2.27,2.27,0.61,2.08,0,1277,0.48,0.04,-0.42,0.84,1.69,0.59,-0.08,10.2,28.6,NA
32,5,198103,0.58,33.6,1.95,1.95,-0.28,1.58,0,973,-0.18,-0.04,-0.26,0.7,1.51,0.69,-0.17,22.5,44.8,NA
32,5,198104,0.91,45.6,1.25,1.25,-1.5,0.24,0,582,-0.39,-0.56,-0.47,-0.93,1.66,0.95,-0.45,31.3,59.9,NA
32,5,198105,1.53,53.1,0.7,0.7,-1.26,-0.78,13,382,-0.61,-0.87,-0.92,-1.14,0,1.04,-0.67,40.4,65.9,NA
32,5,198106,4.07,60.8,1.05,1.05,1.27,0.09,44,170,0.54,-0.15,-0.37,-0.47,-0.01,0.98,-0.52,49.1,72.5,NA
32,5,198107,3.5,69.4,1.46,1.46,1.55,0.96,173,37,0.67,0.7,0.13,-0.12,-0.33,1.21,-0.31,56.9,81.9,NA
32,5,198108,2,68.8,1.21,1.21,-0.28,0.58,157,39,-0.04,0.34,0.47,-0.18,-0.32,0.22,-0.2,55.4,82.1,NA
32,5,198109,2.8,56.8,1.84,1.84,2.25,1.84,17,263,1.06,0.64,0.8,0.29,0.2,0.5,0.28,43.1,70.4,NA
32,5,198110,0.87,43.7,1.49,1.49,-0.48,1.19,0,660,-0.06,0.64,0.4,0.29,0.08,-0.11,0.41,32.9,54.5,NA
32,5,198111,0.63,34.7,1.21,1.21,-0.39,0.66,0,909,0.32,-0.07,0.62,0.72,0.06,-0.04,0.5,24.6,44.7,NA
32,5,198112,0.41,10.8,1.02,1.02,-0.18,0.34,0,1680,-0.12,0.1,-0.19,0.57,0.11,0.02,0.56,2,19.6,NA
32,5,198201,0.93,-8.7,1.35,1.35,1.29,1.17,0,2285,1.36,0.87,0.66,0.55,0.39,0.18,0.6,-19,1.5,NA
32,5,198202,0.4,8,1.2,1.2,-0.01,0.95,0,1596,0.13,0.96,0.68,0.73,0.81,0.15,0.58,-2,18.2,NA
32,5,198203,1.16,22.1,1.45,1.45,1.11,1.45,0,1330,0.92,0.72,1.19,0.44,0.83,0.36,0.75,14.1,30,NA
